id,sourceId,title,url,isPersian,isExpired,reshotTime,expireTime,locations,workTypes,salary,gender,tags,bookmarkedDate,elasticScore,itemIndex,jobPostCategories,isConvertToKarboard,companyFaName,isRecommendationResult,provinceMatchCity,contactInfo,normalizeSalaryMin,normalizeSalaryMax,paymentMethod,district,lastReactivateTime,userInfo.isBookmarked,company.hasPicture,company.companyLogo,company.id,company.titleFa,company.titleEn,jobBoard.organizationColor,jobBoard.id,jobBoard.titleFa,jobBoard.titleEn,activationTime.passedDays,activationTime.beautifyFa,activationTime.beautifyEn,activationTime.date,companyDetailsSummary.id,companyDetailsSummary.name.titleFa,companyDetailsSummary.name.titleEn,companyDetailsSummary.about.titleFa,companyDetailsSummary.about.titleEn,companyDetailsSummary.logo,companyDetailsSummary.url,companyDetailsSummary.jobPostCount,companyDetailsSummary.activeJobPostCount,companyDetailsSummary.hasRedirection,companyDetailsSummary.companyEstablishmentYear
26420814,,قلیان زن حرفه ای,https://divar.ir/v/%D9%82%D9%84%DB%8C%D8%A7%D9%86-%D8%B2%D9%86-%D8%AD%D8%B1%D9%81%D9%87-%D8%A7%DB%8C/AaksEvbs,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'tehran-cities', 'order': 0, 'parentId': None, 'id': 9, 'titleFa': 'تهران', 'titleEn': 'Tehran'}, 'city': {'urlParameter': 'islamshahr', 'order': 0, 'parentId': None, 'id': 178, 'titleFa': 'اسلام شهر', 'titleEn': 'islamshahr'}, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",15 تا 20 میلیون تومان,2,[],,0,2001,,,,False,False,,15000000.0,20000000.0,ماهانه,,,False,False,,0,,,#A22A2A,1,دیوار,Divar,0,امروز,Today,2025-06-08T04:40:52.4,0,,,,,,,0,0,False,
26663656,,کارگر ساده,https://www.e-estekhdam.com/kec3n7-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%DA%AF%D8%B1-%D8%B3%D8%A7%D8%AF%D9%87-%D8%AF%D8%B1-%D9%81%D9%88%D9%85%D8%A7%DA%A9%DB%8C-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D8%B4%D9%87%D8%B1-%D8%AA%D9%87%D8%B1%D8%A7%D9%86,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'tehran-cities', 'order': 0, 'parentId': None, 'id': 9, 'titleFa': 'تهران', 'titleEn': 'Tehran'}, 'city': {'urlParameter': 'tehran', 'order': 0, 'parentId': None, 'id': 181, 'titleFa': 'تهران', 'titleEn': 'tehran'}, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",15 تا 17 میلیون تومان,1,['بدون نیاز به سابقه'],,0,2002,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'all-Workers', 'order': 8, 'id': 60, 'titleFa': 'کارگر', 'titleEn': 'Workers'}, {'parentId': 60, 'seoOrder': None, 'children': [], 'urlParameter': 'worker', 'order': 0, 'id': 323, 'titleFa': 'کارگر ساده', 'titleEn': 'Worker'}]",,,False,True,,15000000.0,17000000.0,ماهانه,,,False,False,,0,,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:50.083,0,,,,,,,0,0,False,
26663660,,کارشناس مالی و اداری غرب مازندران,https://www.e-estekhdam.com/ky74wr-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%85%D8%A7%D9%84%DB%8C-%D9%88-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C-%D8%BA%D8%B1%D8%A8-%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'mazandaran-cities', 'order': 0, 'parentId': None, 'id': 28, 'titleFa': 'مازندران', 'titleEn': 'Mazandaran'}, 'city': None, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",,3,[],,0,2003,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'all-Financial', 'order': 24, 'id': 61, 'titleFa': 'مالی / حسابداری / بازار مالی و سرمایه', 'titleEn': 'Financial'}, {'parentId': 61, 'seoOrder': None, 'children': [], 'urlParameter': 'financial-specialist', 'order': 0, 'id': 335, 'titleFa': 'کارشناس مالی', 'titleEn': 'Financial Specialist'}]",,ابزار آلات صنعتی آروا,False,False,,,,ماهانه,,,False,False,,0,ابزار آلات صنعتی آروا,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:39.903,0,,,,,,,0,0,False,
26663675,,کارشناس فروش حضوری,https://www.e-estekhdam.com/ki2o14-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%81%D8%B1%D9%88%D8%B4-%D8%AD%D8%B6%D9%88%D8%B1%DB%8C-%D8%AF%D8%B1-%DA%AF%D8%B1%D9%88%D9%87-%D8%AA%D9%88%D9%84%DB%8C%D8%AF%DB%8C-%D9%88-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D8%AF%D8%A7%D8%AA%DB%8C%D8%B3-%D8%AF%D8%B1-%D8%A7%D9%87%D9%88%D8%A7%D8%B2,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'khoozestan-cities', 'order': 0, 'parentId': None, 'id': 14, 'titleFa': 'خوزستان', 'titleEn': 'Khoozestan'}, 'city': None, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",,1,[],,0,2004,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'all-Sale', 'order': 6, 'id': 53, 'titleFa': 'فروش و بازاریابی - کارشناس و مدیر', 'titleEn': 'Sale'}, {'parentId': 53, 'seoOrder': None, 'children': [], 'urlParameter': 'sales-and-marketing-expert', 'order': 0, 'id': 302, 'titleFa': 'کارشناس فروش و بازاریابی', 'titleEn': 'Sales And Marketing Specialist'}]",,گروه تولیدی و صنعتی داتیس,False,False,,,,ماهانه,,,False,False,,0,گروه تولیدی و صنعتی داتیس,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:39.903,0,,,,,,,0,0,False,
26663676,,مهندس صنایع,https://www.e-estekhdam.com/kvxjnw-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D8%B5%D9%86%D8%A7%DB%8C%D8%B9-%D8%AF%D8%B1-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%DA%A9%D9%81%D8%B4-%D9%BE%D8%A7%D8%B3%D8%A7%D8%B1%DA%AF%D8%A7%D8%AF-%D8%AF%D8%B1-%D8%B4%D9%87%D8%B1%DA%A9-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D8%AC%DB%8C-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'isfahan-cities', 'order': 0, 'parentId': None, 'id': 5, 'titleFa': 'اصفهان', 'titleEn': 'Isfahan'}, 'city': {'urlParameter': 'isfahan', 'order': 0, 'parentId': None, 'id': 80, 'titleFa': 'اصفهان', 'titleEn': 'isfahan'}, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",توافقی,3,[],,0,2005,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'all-Industry', 'order': 36, 'id': 47, 'titleFa': 'مهندسی صنایع / کنترل پروژه / تولید و کیفیت', 'titleEn': 'Industry'}, {'parentId': 47, 'seoOrder': None, 'children': [], 'urlParameter': 'industrial-engineer', 'order': 0, 'id': 276, 'titleFa': 'مهندس صنایع', 'titleEn': 'Industrial Engineer'}]",,کارخانه کفش پاسارگاد,False,True,,0.0,0.0,ماهانه,,,False,False,,0,کارخانه کفش پاسارگاد,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:39.903,0,,,,,,,0,0,False,
26663658,,کارشناس تامین داخلی (حوزه قطعات خودرو),https://www.e-estekhdam.com/kaouno-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%A7%D9%85%DB%8C%D9%86-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-(%D8%AD%D9%88%D8%B2%D9%87-%D9%82%D8%B7%D8%B9%D8%A7%D8%AA-%D8%AE%D9%88%D8%AF%D8%B1%D9%88)-%D8%AF%D8%B1-%DA%AF%D8%B1%D9%88%D9%87-%D8%AC%DB%8C-%D8%A2%DB%8C-%D8%A7%D8%B3-%D9%BE%DB%8C-%D8%AF%D8%B1-%D8%AA%D9%87%D8%B1%D8%A7%D9%86,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'tehran-cities', 'order': 0, 'parentId': None, 'id': 9, 'titleFa': 'تهران', 'titleEn': 'Tehran'}, 'city': {'urlParameter': 'tehran', 'order': 0, 'parentId': None, 'id': 181, 'titleFa': 'تهران', 'titleEn': 'tehran'}, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",,2,[],,0,2006,,,گروه جی آی اس پی,False,True,,,,ماهانه,,,False,False,,0,گروه جی آی اس پی,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:27.397,0,,,,,,,0,0,False,
26663652,,مدرس زبان آلمانی,https://www.e-estekhdam.com/ku2rpg-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AF%D8%B1%D8%B3-%D8%B2%D8%A8%D8%A7%D9%86-%D8%A2%D9%84%D9%85%D8%A7%D9%86%DB%8C-%D8%AF%D8%B1-%D9%85%D9%88%D8%B3%D8%B3%D9%87-%D8%B2%D8%A8%D8%A7%D9%86-%DA%AF%D8%A7%D9%85%D8%A7-%D8%AF%D8%B1-%D8%B3%D9%86%D9%86%D8%AF%D8%AC,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'kordestan-cities', 'order': 0, 'parentId': None, 'id': 21, 'titleFa': 'کردستان', 'titleEn': 'Kordestan'}, 'city': None, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}, {'id': 2, 'titleFa': 'پاره وقت', 'titleEn': 'Part time'}]",,3,['پاره وقت'],,0,2007,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'all-Education', 'order': 18, 'id': 25, 'titleFa': 'تدریس / آموزش', 'titleEn': 'Education'}, {'parentId': 25, 'seoOrder': None, 'children': [], 'urlParameter': 'english-lecturer', 'order': 0, 'id': 180, 'titleFa': 'مدرس زبان های خارجی', 'titleEn': 'English Lecturer'}]",,موسسه زبان گاما,False,False,,,,ماهانه,,,False,False,,0,موسسه زبان گاما,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:27.397,0,,,,,,,0,0,False,
26663659,,نماینده علمی و فروش,https://www.e-estekhdam.com/kv13m0-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%D9%87-%D8%B9%D9%84%D9%85%DB%8C-%D9%88-%D9%81%D8%B1%D9%88%D8%B4-%D8%AF%D8%B1-%D8%B2%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D9%86-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D9%87%D8%B3%D8%AA%DB%8C-%D8%AF%D8%B1-%D8%B1%D8%B4%D8%AA,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'gilan-cities', 'order': 0, 'parentId': None, 'id': 26, 'titleFa': 'گیلان', 'titleEn': 'Gilan'}, 'city': None, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",,3,[],,0,2008,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'medrep', 'order': 5, 'id': 347, 'titleFa': 'نماینده علمی / مدرپ', 'titleEn': 'MedRep'}]",,زرافشان تجارت هستی,False,False,,,,ماهانه,,,False,False,,0,زرافشان تجارت هستی,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:40:27.397,0,,,,,,,0,0,False,
26663689,,کارشناس ارشد فروش,https://www.e-estekhdam.com/k57o0v-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%81%D8%B1%D9%88%D8%B4-%D8%AF%D8%B1-%D9%88%D8%B3%D8%AA%D8%A7-%D8%B5%D9%86%D8%B9%D8%AA-%D8%B5%D9%81%D8%A7%D9%87%D8%A7%D9%86-%D8%AF%D8%B1-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'isfahan-cities', 'order': 0, 'parentId': None, 'id': 5, 'titleFa': 'اصفهان', 'titleEn': 'Isfahan'}, 'city': {'urlParameter': 'isfahan', 'order': 0, 'parentId': None, 'id': 80, 'titleFa': 'اصفهان', 'titleEn': 'isfahan'}, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",توافقی,3,[],,0,2009,"[{'parentId': None, 'seoOrder': None, 'children': [], 'urlParameter': 'all-Sale', 'order': 6, 'id': 53, 'titleFa': 'فروش و بازاریابی - کارشناس و مدیر', 'titleEn': 'Sale'}, {'parentId': 53, 'seoOrder': None, 'children': [], 'urlParameter': 'sales-and-marketing-expert', 'order': 0, 'id': 302, 'titleFa': 'کارشناس فروش و بازاریابی', 'titleEn': 'Sales And Marketing Specialist'}]",,وستا صنعت صفاهان,False,True,,0.0,0.0,ماهانه,,,False,False,,0,وستا صنعت صفاهان,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:39:41.307,0,,,,,,,0,0,False,
26663687,,مهندس استخراج و اکتشاف,https://www.e-estekhdam.com/kzk348-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D9%88-%D8%A7%DA%A9%D8%AA%D8%B4%D8%A7%D9%81-%D8%AF%D8%B1-%D8%AC%D9%87%D8%A7%D9%86-%D9%86%D9%85%D9%88-%D8%AF%D8%B1-%D8%B3%D9%84%D8%B7%D8%A7%D9%86%DB%8C%D9%87,True,False,,0001-01-01T00:00:00,"[{'province': {'urlParameter': 'zanjan-cities', 'order': 0, 'parentId': None, 'id': 15, 'titleFa': 'زنجان', 'titleEn': 'Zanjan'}, 'city': {'urlParameter': 'zanjan', 'order': 0, 'parentId': None, 'id': 341, 'titleFa': 'زنجان', 'titleEn': 'zanjan'}, 'country': {'titleFa': 'ایران', 'titleEn': 'Iran'}}]","[{'id': 1, 'titleFa': 'تمام وقت', 'titleEn': 'Full time'}]",توافقی,1,[],,0,2010,,,جهان نمو,False,True,,0.0,0.0,ماهانه,,,False,False,,0,جهان نمو,,#603695,3,ای‌استخدام,Eestekhdam,0,امروز,Today,2025-06-08T04:39:41.307,0,,,,,,,0,0,False,
